uniqueId,mac,alias,tags,packets,profiles,proximity,major,minor,namespace,instanceId,url,txPower,shuffled,interval,name,rssi0m,rssi1m,powerSaving.features,powerSaving.moveSuspendTimeout,powerSaving.lightSensorHysteresis,powerSaving.lightSensorThreshold,powerSaving.rtc.MON,powerSaving.rtc.TUE,powerSaving.rtc.WED,powerSaving.rtc.THU,powerSaving.rtc.FRI,powerSaving.rtc.SAT,powerSaving.rtc.SUN,eidRotationPeriodExponent,accelerometer.features,accelerometer.sensitivity,accelerometer.preset,accelerometer.move.threshold,accelerometer.move.duration,accelerometer.doubleTap.threshold,accelerometer.doubleTap.timeLimit,accelerometer.doubleTap.timeLatency,accelerometer.doubleTap.timeWindow,accelerometer.move.detectionFlags,accelerometer.move.detectionFlagsJunction,accelerometer.doubleTap.detectionFlags,accelerometer.highPass.mode,accelerometer.highPass.cutoffFrequency,accelerometer.highPass.moveDetection,accelerometer.highPass.doubleTapDetection,accelerometer.highPass.accelerometerData,accelerometer.highPass.reference,batteryLevel,lastSeen
Suvwbi,CF:23:1E:84:85:CE,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,29347,2632,f7826da6bc5b71e0893e,336548574761,http://kntk.io/eddystone,3,false,350.0,0232,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,MOVEMENT,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,,NORMAL,0.05,true,false,false,0,100,2020-12-22 08:45:00.0
nvvFcW,EA:82:5B:D1:6A:0A,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,37943,53408,f7826da6bc5b71e0893e,7764724c5538,http://kntk.io/eddystone,7,false,100.0,8141,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-05-18 09:04:15.0
nvEAC0,FA:A1:6C:76:F5:6A,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,55575,18590,f7826da6bc5b71e0893e,773270737747,http://kntk.io/eddystone,7,false,100.0,8129,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-05-18 08:17:58.0
nvykZm,FB:D3:05:71:F0:22,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,13354,6325,f7826da6bc5b71e0893e,4f6d6a583851,http://kntk.io/eddystone,7,false,100.0,8159,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-05-18 10:02:36.0
nvmIJv,D8:A7:45:9B:33:10,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,53639,64158,f7826da6bc5b71e0893e,737a3573476b,http://kntk.io/eddystone,7,false,100.0,8144,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-05-18 09:11:30.0
nvww2Y,CF:25:01:1C:EF:73,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,44077,17354,f7826da6bc5b71e0893e,7678784c5654,http://kntk.io/eddystone,7,false,100.0,8135,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-05-18 08:29:31.0
nvogE1,EB:BB:1F:13:8B:5B,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,63640,18636,f7826da6bc5b71e0893e,3637316e5459,http://kntk.io/eddystone,7,false,100.0,8130,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-05-18 08:20:13.0
nvDjfT,E0:47:96:C2:48:94,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,56657,61724,f7826da6bc5b71e0893e,30374c686237,http://kntk.io/eddystone,7,false,100.0,8158,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-11-12 08:00:00.0
nvcYJP,E1:A6:27:50:A4:D5,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,5523,49612,f7826da6bc5b71e0893e,61324133346b,http://kntk.io/eddystone,7,false,100.0,8143,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-05-18 09:09:40.0
nvyu3Y,F2:64:44:C4:89:34,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,10008,61852,f7826da6bc5b71e0893e,71766875314a,http://kntk.io/eddystone,7,false,100.0,8136,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-11-12 08:00:00.0
nvZbOp,EA:DD:AA:A2:9E:1C,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,30513,14389,f7826da6bc5b71e0893e,48555a565931,http://kntk.io/eddystone,7,false,100.0,8160,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-05-18 10:04:52.0
nvsJZn,C1:8C:71:74:68:5E,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,19800,7705,f7826da6bc5b71e0893e,485251767251,http://kntk.io/eddystone,7,false,100.0,8157,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-11-12 08:00:00.0
nvaDTK,C2:E6:FC:2C:83:02,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,3734,40354,f7826da6bc5b71e0893e,64687a697739,http://kntk.io/eddystone,7,false,100.0,8142,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-05-18 09:07:59.0
nvXaye,C2:63:38:DA:63:20,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,7466,49988,f7826da6bc5b71e0893e,4b6c45445458,http://kntk.io/eddystone,7,false,100.0,8137,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-05-18 08:32:38.0
nvVpPp,D6:6E:35:F1:61:B2,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,31296,55483,f7826da6bc5b71e0893e,78554b6d5035,http://kntk.io/eddystone,7,false,100.0,8140,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-05-18 08:38:00.0
nvxOdO,F5:11:DB:2D:68:92,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,17659,37259,f7826da6bc5b71e0893e,5071797a7147,http://kntk.io/eddystone,7,false,100.0,8150,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-05-18 09:44:32.0
nvh9Da,C4:9C:FD:DF:74:32,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,35684,45076,f7826da6bc5b71e0893e,447338573265,http://kntk.io/eddystone,7,false,100.0,8148,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,99,2021-11-12 07:55:00.0
nv6hOL,C4:E1:9F:B9:CF:21,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,63011,14715,f7826da6bc5b71e0893e,70585074467a,http://kntk.io/eddystone,7,false,100.0,8138,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-05-18 08:34:21.0
nvdfKt,C1:08:6B:21:E6:88,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,22157,15886,f7826da6bc5b71e0893e,695350424479,http://kntk.io/eddystone,7,false,100.0,8139,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-05-18 08:35:56.0
nvFQrG,C3:78:E2:B4:95:12,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,3985,56338,f7826da6bc5b71e0893e,6163374b5736,http://kntk.io/eddystone,7,false,100.0,8154,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-05-18 09:53:02.0
nvfb1q,CD:C9:D4:5F:66:99,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,5809,11359,f7826da6bc5b71e0893e,3754764c4d67,http://kntk.io/eddystone,7,false,100.0,8147,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-05-18 09:17:52.0
nvJ1qL,CB:E1:4A:1B:51:58,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,53261,38218,f7826da6bc5b71e0893e,327079416935,http://kntk.io/eddystone,7,false,100.0,8128,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-05-18 08:14:21.0
nvfGRp,F1:21:C0:92:C1:6A,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,54211,55110,f7826da6bc5b71e0893e,6b346858564c,http://kntk.io/eddystone,7,false,100.0,8123,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-05-18 08:06:00.0
nvJMlp,EC:DF:22:F9:92:5F,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,43120,36810,f7826da6bc5b71e0893e,6b693876484a,http://kntk.io/eddystone,7,false,100.0,8155,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-05-18 09:54:57.0
nvrW08,ED:2D:D9:ED:93:E8,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,52588,45239,f7826da6bc5b71e0893e,454b63563058,http://kntk.io/eddystone,7,false,100.0,8146,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-05-18 09:16:36.0
nvfPSd,D5:3E:42:20:16:64,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,26911,2580,f7826da6bc5b71e0893e,30425476476c,http://kntk.io/eddystone,7,false,100.0,8127,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-11-12 08:00:00.0
nvg0Xo,FB:6A:9B:0F:3B:89,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,34478,26744,f7826da6bc5b71e0893e,664b7a756179,http://kntk.io/eddystone,7,false,100.0,8121,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-11-12 08:00:00.0
nvKiqq,D1:47:F0:67:20:73,,,"IBEACON,KONTAKT",IBEACON,f7826da6-4fa2-4e98-8024-bc5b71e0893e,45461,60670,f7826da6bc5b71e0893e,785a31614269,http://kntk.io/eddystone,7,false,100.0,8149,"-74,-43,-40,-36,-31,-28,-24,-18","-115,-84,-81,-77,-72,-69,-65,-59",,,,50,"0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23","0,1,2,3,4,5,21,6,22,23",15,"ACCELEROMETER,MOVE_DETECTION,X_AXIS,Y_AXIS,Z_AXIS",16,,240,160,0,0,0,0,"X_POSITIVE,Y_POSITIVE,Z_POSITIVE",OR,"X_AXIS,Y_AXIS,Z_AXIS",NORMAL,0.05,true,false,false,0,100,2021-11-12 08:05:00.0
